-2958.484,4456.09,DK163,0.0133456
-2958.484,4272.274,DK171,0.0134615
-2958.484,4088.458,DK181,0.0135643
-2958.484,3904.642,DK188,0.0136296
-2958.484,3720.826,DK196,0.0137651
-2958.484,3537.01,DK204,0.0137591
-2958.484,3353.194,DK214,0.0136213
-2958.484,3169.378,DK222,0.0136835
-2958.484,2985.562,DK231,0.0136562
-2958.484,2801.746,DK240,0.0135447
-2958.484,2617.93,DK248,0.0133113
-2958.484,2434.114,DK257,0.0131741
-2958.484,2250.298,DK266,0.0131351
-2958.484,2066.482,DK275,0.0130539
-2958.484,1882.666,DK284,0.0129532
-2958.484,1698.85,DK293,0.0129524
-2958.484,1515.034,DK302,0.0131149
-2958.484,1331.218,DK310,0.0131645
-2958.484,1147.402,DK319,0.013188
-2958.484,963.586,DK328,0.0132301
-2958.484,779.77,DK337,0.0133138
-2958.484,595.954,DK346,0.013364
-2958.484,412.138,DK355,0.013327
-2958.484,228.322,DK364,0.0132849
-2958.484,44.506,DK371,0.0132084
-2958.484,-139.31,DK378,0.0131112
-2958.484,-323.126,DK384,0.0129377
-2958.484,-506.942,DK392,0.0127572
-2958.484,-690.758,DK399,0.0124996
-2958.484,-874.574,DK408,0.0121417
-2958.484,-1058.39,DK415,0.0117174
-2958.484,-1242.206,DK421,0.0112776
-2958.484,-1426.022,DK428,0.0107821
-2958.484,-1609.838,DK436,0.0102131
-2958.484,-1793.654,DK444,0.0095383
-2958.484,-1977.47,DK452,0.0089889
-2958.484,-2161.286,DK459,0.0082495
-2774.668,7948.594,DR1,0.0064075
-2774.668,7764.778,DR6,0.007056
-2774.668,7580.962,DR12,0.0075512
-2774.668,7397.146,DR21,0.0081032
-2774.668,7213.33,DR29,0.0085271
-2774.668,7029.514,DR39,0.00889
-2774.668,6845.698,DR47,0.0092229
-2774.668,6661.882,DR57,0.0096277
-2774.668,6478.066,DR64,0.0099585
-2774.668,6294.25,DR74,0.0102178
-2774.668,6110.434,DR82,0.0105014
-2774.668,5926.618,DR92,0.0108911
-2774.668,5742.802,DR100,0.0112212
-2774.668,5558.986,DR110,0.0114774
-2774.668,5375.17,DR118,0.0117677
-2774.668,5191.354,DR127,0.0121704
-2774.668,5007.538,DR135,0.0124654
-2774.668,4456.09,DR163,0.013429
-2774.668,4272.274,DR171,0.0135483
-2774.668,4088.458,DR181,0.0136069
-2774.668,3904.642,DR188,0.0136748
-2774.668,3720.826,DR196,0.0138188
-2774.668,3537.01,DR204,0.0138323
-2774.668,3353.194,DR214,0.0137247
-2774.668,3169.378,DR222,0.0137105
-2774.668,2985.562,DR231,0.0137039
-2774.668,2801.746,DR240,0.01358
-2774.668,2617.93,DR248,0.0133178
-2774.668,2434.114,DR257,0.0131855
-2774.668,2250.298,DR266,0.0131639
-2774.668,2066.482,DR275,0.0130838
-2774.668,1882.666,DR284,0.0129474
-2774.668,1698.85,DR293,0.0129453
-2774.668,1515.034,DR302,0.0131042
-2774.668,1331.218,DR310,0.0131695
-2774.668,1147.402,DR319,0.0131768
-2774.668,963.586,DR328,0.0132483
-2774.668,779.77,DR337,0.0133727
-2774.668,595.954,DR346,0.0134566
-2774.668,228.322,DR364,0.0132969
-2774.668,44.506,DR371,0.0132583
-2774.668,-139.31,DR378,0.0131506
-2774.668,-323.126,DR384,0.0129693
-2774.668,-506.942,DR392,0.0127917
-2774.668,-690.758,DR399,0.0125523
-2774.668,-874.574,DR408,0.0122075
-2774.668,-1058.39,DR415,0.0117181
-2774.668,-1242.206,DR421,0.0112958
-2774.668,-1426.022,DR428,0.0107841
-2774.668,-1609.838,DR436,0.0102164
-2774.668,-1793.654,DR444,0.0095161
-2774.668,-1977.47,DR452,0.0089593
-2774.668,-2161.286,DR459,0.0082958
-2774.668,-2368.168,DR468,0.007532
-2774.668,-2551.984,DR475,0.0069083
-2774.668,-2735.8,DR483,0.0065282
-2590.852,7948.594,EA1,0.0064927
-2590.852,7764.778,EA6,0.007207
-2590.852,7580.962,EA12,0.0077473
-2590.852,7397.146,EA21,0.0081892
-2590.852,7213.33,EA29,0.0085541
-2590.852,7029.514,EA39,0.0090627
-2590.852,6845.698,EA47,0.009453
-2590.852,6661.882,EA57,0.0097154
-2590.852,6478.066,EA64,0.0099869
-2590.852,6294.25,EA74,0.0103908
-2590.852,6110.434,EA82,0.0107249
-2590.852,5926.618,EA92,0.0109622
-2590.852,5742.802,EA100,0.0112574
-2590.852,5558.986,EA110,0.0116731
-2590.852,5375.17,EA118,0.0120234
-2590.852,5191.354,EA127,0.0123018
-2590.852,5007.538,EA135,0.012606
-2590.852,4823.722,EA145,0.0131309
-2590.852,4639.906,EA153,0.0134126
-2590.852,4456.09,EA163,0.0135688
-2590.852,4272.274,EA171,0.0137088
-2590.852,4088.458,EA181,0.0139196
-2590.852,3904.642,EA188,0.0140172
-2590.852,3720.826,EA196,0.0140393
-2590.852,3537.01,EA204,0.0140177
-2590.852,3353.194,EA214,0.0139377
-2590.852,3169.378,EA222,0.0139859
-2590.852,2985.562,EA231,0.0138835
-2590.852,2801.746,EA240,0.0137797
-2590.852,2617.93,EA248,0.0136687
-2590.852,2434.114,EA257,0.0134896
-2590.852,2250.298,EA266,0.0132653
-2590.852,2066.482,EA275,0.0132
-2590.852,1882.666,EA284,0.0132736
-2590.852,1698.85,EA293,0.013262
-2590.852,1515.034,EA302,0.0132189
-2590.852,1331.218,EA310,0.0132526
-2590.852,1147.402,EA319,0.0134231
-2590.852,963.586,EA328,0.0135116
-2590.852,779.77,EA337,0.0134896
-2590.852,595.954,EA346,0.013563
-2590.852,412.138,EA355,0.0137206
-2590.852,228.322,EA364,0.0136189
-2590.852,44.506,EA371,0.013418
-2590.852,-139.31,EA378,0.0133184
-2590.852,-323.126,EA384,0.0132464
-2590.852,-506.942,EA392,0.0130571
-2590.852,-690.758,EA399,0.0127373
-2590.852,-874.574,EA408,0.0124103
